title,alternativeTitle,creator,regDate,collectionDb,subjectCategory,subjectKeyword,extent,description,spatialCoverage,temporal,person,language,sourceTitle,referenceIdentifier,rights,copyrightOthers,url,contributor
"세균, 보이지 않는 세계를 부탁해!",,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,64,"눈에 보이지 않는 세균에 대한 불안감을 호기심으로 바꾸어 주는 재미있는 만화책이다. 세균, 백혈구, 바이러스 등 미생물들의 모습을 관찰하고, 나쁜 것으로만 여겨졌던 세균이 사실은 사람들과 공생하는 존재임을 알게 해 주며 이를 통한 환경 보호의 중요성을 일깨워 준다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/12256.37003611146420151215143404.jpg,"박용기 글, 박재현 그림",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44825&book_info_id=15,
명화를 만든 10가지 시각효과,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,122,"영상 예술에서 사용되는 특수한 시각 효과를 쉽게 이해하도록 사례를 통해 설명하고 있는 책이다. 전문적인 내용을 쉬운 언어와 역사적 배경, 구체적인 사례를 통해 잘 설명하고 있다. 영화시각 효과의 역사에 한 획을 그은 것으로 평가되는 10개의 시각 효과를 선별해 각각의 정의와 기원, 제작 원리를 살펴봤으며, 영화 장면 분석을 통해 시각 효과의 미학적 기능을 분석적으로 제시했다. 영상 예술의 다양한 구조를 알아 가는 데 큰 도움이 될 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/90670.2971117306320151215141230.jpg,류재형,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44827&book_info_id=6,
모든 것이면서 아무것도 아닌 것,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,512,"민중 미술에서 시작하여 현재까지 한국의 개념 미술에서 중요한 위치를 차지하고 있는 안규
철 선생의 작업 전반에 대한 책이다. 그의 작품에 대한 평론, 인터뷰, 작가 노트를 두루 아우르는 것으로 작가 연구를 위해서 가장 기본이 된다. 또한 개념 예술의 선구자로서 국내 미술계에 항상 신선한 충격을 던져 온 저자의 삶과 예술을 한눈에 볼 수 있는 책이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/15737.57247665904520151215141301.jpg,안규철,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44827&book_info_id=7,
"미술, 세상을 바꾸다",,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,336,"환영과 이상적인 미를 넘어서 우리의 삶 속에서 함께 만들어지고 꿈꾸는 미술의 예를 사진과 벽화, 그래피티와 미술 교육을 통해 보여 주는 책이다. 미술이 인간의 삶을 고양시키고 아름답고 살기 좋은 세상으로 만드는 데 어떠한 역할을 해왔는지 보여 준다. 오늘날 미술은 어떤 역할을 할 수 있으며 하려고 하는가에 대하여 생각해 보게 해 주는 책이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/16228.0472935111520151215141351.jpg,이태호,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44827&book_info_id=8,
민화의 뿌리,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,440,"동양 민화에 대한 해설과 함께 그 의미를 쉽게 풀이한 책이다. 우리가 흔히 민화라고 부르는 광범위한 회화 체계에 대한 본질적인 접근을 통해 민화의 원형과 정체성, 의미 등을 새롭게 성찰한다. 민화에 담긴 한민족의 광대하고 찬란했던 상고사와 정신 문명에 대한 설명은 한민족의 정체성과 자긍심을 고취해 준다. 서양의 문화와 문물이 지배하는 요즘 사회에서 이 책을 통해 우리 옛 조상들의 정신과 혼을 들여다보고 또 기억할 수 있을 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/93890.0429768958320151215141655.jpg,김영재,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44827&book_info_id=9,
그래서 이런 명언이 생겼대요,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,171,"우리에게 널리 알려진 명언을 뽑아, 그 유래를 흥미로운 이야기와 만화 형식으로 쉽게 풀어 쓴 책이다. 재미있는 유래 이야기를 통해 명언이 처음 말해졌을 때 가졌던 의미와 오늘날에 쓰이는 의미의 차이를 알려 주어 명언을 더욱 정확하게 쓸 수 있게 하며, 역사적 사건 속에 등장하는 대표 명언을 배움으로써 역사 지식도 함께 쌓을 수 있다. 참신한 소재와 명언을 우리나라 뿐 아니라 전 세계적인 관점에서 찾아내고 있다는 점이 신선하다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/8940.55670623590220151215154238.jpg,"우리누리 글, 윤유리 그림",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44828&book_info_id=1,
글로벌 리더를 위한 영어 스피치,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,199,"흔히 반기문 사무총장을 영어, 불어 스피치의 대가로 이야기한다. 그러나 그의 스피치에서 발음이 차지하는 비중은 크지 않다. 대신 그의 스피치에는 진실함, 공감, 권위가 있다. 바로 이 점을 강조하고 있는 저자는 국제회의 현장에서 직접 경험한 다수의 스피치 사례들은 물론 버락 오바마, 스티브 잡스, 에릭 슈미트, 존 F. 케네디 등 여러 명연사들의 연설문을 통해 바람직한 스피치의 방법론을 제시한다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/96894.2062654611420151215154342.jpg,이진영,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44828&book_info_id=2,
자메이카의 열풍,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,314,"영미 문학사에서 빠지지 않는 고전 중의 고전으로 리처드 휴스의 소설이다. 영국 식민지 시대, 카리브 해 일대의 이국적인 풍광을 배경으로 거친 해적들과 함께 생활하게 된 철부지 아이들의 이야기를 담고 있다. 인간과 시대에 대한 깊은 통찰을 보여 주며 작가의 풍자적인 면모를 읽게 해 주는 흥미로운 작품이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/24538.73521124595620151215132334.jpg,리처드 휴스/김석희,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44829&book_info_id=81,
자존감이 쑥쑥 자라는 사자소학,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,136,조선 시대 어린이의 필독서인 《사자소학》은 부모에 대한 효를 비롯하여 사람의 도리와 수양을 가르치는 책이었다. 지금까지도 한결같이 도움이 되는 내용을 담고 있는 고전 《사자소학》의 장점을 살리고 어린이들이 쉽게 접근할 수 있도록 풀어냈다. 한자성어를 통해 인성을 배울 수 있는 책이다.,,,,Kor,,http://www.kpipa.or.kr/upload/201512/60793.2167710776520151215132400.jpg,"함영연 글, 조윤희 그림",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44829&book_info_id=82,
작은 인도,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,376,"일본 소설가 ‘마노즈 다스’가 인도의 각지를 여행하면서 역사, 신화, 문화를 소개한다. 수록된 총 49편의 이야기를 통해 광대한 인도에 숨어 있는 다양한 ‘작은 인도’를 이해하며 인도라는 나라의 지형과 인도가 지닌 다양한 문화에 대한 입체적인 이해를 펼쳐 보이고 있다. 인도에 관한 새로운 지식을 얻고 싶어하는 독자들에게 도움을 줄 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/25512.18959747716520151215132429.jpg,마노즈 다스/이옥순,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44829&book_info_id=83,
장단 없어도 우린 광대처럼 춤을 추었다,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,148,한센병과 중증 장애를 앓고 있는 성심원의 어르신들이 시 모임을 통해 1년 동안 쓴 시를 모은 시집이다. 오랜 투병 끝에 남은 크고 작은 장애와 상처를 가진 사람들이 살아온 자기 생을 소박하고 작은 시에 담았다. 진솔한 삶의 고백과 지혜가 정갈한 형식을 얻어 읽는 이들에게 치유의 힘을 전한다.,,,,Kor,,http://www.kpipa.or.kr/upload/201512/44063.06562298728420151215132459.jpg,김성덕 외 8인,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44829&book_info_id=84,
정태병 동화집,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,128,그동안 아동 문학사에 잘 알려지지 않았던 동화 작가 정태병이 쓴 19편의 작품이 실려 있다. 그는 어린이들을 위한 동화를 쓰면서 해방기까지 꾸준히 아동 문단의 발전에 기여했다. 1940년대 활동하다 한국 전쟁 직전에 행방불명된 그의 동화에는 소박하고 따뜻한 재미와 웃음이 스며 있다.,,,,Kor,,http://www.kpipa.or.kr/upload/201512/91763.5827129201820151215132529.jpg,"정태병 글, 이문주 그림",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44829&book_info_id=85,
제주어 제주사람 제주문화 이야기,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,472,"크게 4부로 나뉘어 있으며 1부 ‘제주어’, 2부 ‘제주어 산책’, 3부 ‘놀이와 제주어’, 4부 ‘제주 문화 이야기’로 구성되어 있다. 본문에는 ‘제주어를 위한 변론’, ‘제주어와 유네스코’, ‘바람과 물살이 가른 언어’, ‘제주어’, ‘제주 문화의 정수’ 등을 수록했다. 제주 토박이 출신인 저자의 사라져 가는 제주 방언과 제주도 고유 문화에 대한 식견이 잘 드러나 있는 이 책은 제주를 보다 깊게 이해하도록 도울 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201512/47116.55153919387520151215132600.jpg,강영봉,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=44829&book_info_id=86,
마음을 실험하다,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,364,"저명한 심리학자의 이론을 다룬 이론서가 아닌, 일상생활에서 한 번쯤 궁금해했을 법한 내용을 심리학 실험을 통해 찾아본 ‘심리학 실용서’라 할 수 있겠다. 다양한 사례를 바탕으로 심리학의 다양한 분야를 좀더 쉽게 알려주며, 특히 유명한 연구 사례들을 삽화를 곁들여 쉽게 설명한 점이 강점이라 할 수 있다. 심리학에 관심을 가지고 있는 독자나 심리학을 전공하고자 하는 학생에게 도움을 줄 수 있는 책이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/24129.01286032609320170203150742.jpg,강사월,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60079&book_info_id=12,
마트가 우리에게서 빼앗은 것들,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,280,"마트는 오늘날 우리의 삶에 없어서는 안될 필수적인 공간이지만, 그 마트가 작동하는 방식, 그것이 우리에게 미치는 영향 등은 공간적으로 존재하면서 우리와 맺는 단순한 구매의 관계를 넘어서는 문제이다. 우리의 일상에 자연스레 스며 들어 있는 대형 마트를 소재로 인간의 소비 행태 뿐만 아니라 공동체의 변화, 인간 관계에 대한 영향 등 사회적 현상들을 비교적 쉽게 풀어 설명하고 있다. 특히 쉽게 접할 수 있는 사례들을 바탕으로 기술하여 독자들의 이해를 돕는다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/58992.7792614938520170203150759.jpg,신승철,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60079&book_info_id=13,
무엇이 의로움인가,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,324,"중국 유가와 조선 성리학자들의 전반적인 정의론을 광범하게 소개하고, 의와 관련된 대표적인 구절을 해설한 책이다. 저자는 의가 어떤 의미를 띠었으며 또 어떻게 변화되어 왔는지에 대해 동서양을 넘나들며 의가 갖는 개념과 그를 둘러싼 수많은 논쟁을 소개한다. 우리 사회에 익숙한 정의의 문제를 한자 문화권의 개념인 의의 관점에서 다루고 있는 점이 참신하다. 아울러 관련된 원전의 내용을 독자들이 직접 볼 수 있게 한 기획 또한 돋보인다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/74129.0759399736320170203150818.jpg,임종진 ,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60079&book_info_id=14,
무엇이 인간인가,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,256,도스토옙스키의 대표 작품인 《죄와 벌》에 대한 해석을 통해 진정으로 참다운 인간적 삶이 무엇인지를 독자들과 함께 고민하고자 하는 일종의 대화 신청서이다. 《죄와 벌》은 불후의 고전이면서도 쉽게 읽기 힘든 두껍고 어려운 책이기도 하다. 오랫동안 이 책을 깊이 연구해온 전문가가 쉽고도 친절한 언어로 이야기하므로 편하게 읽어가기만 하면 대문호가 남긴 대작의 핵심을 자연스럽게 파악할 수 있을 것이다.,,,,Kor,,http://www.kpipa.or.kr/upload/201702/36321.5609314514620170203150836.jpg,오종우,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60079&book_info_id=15,
미술관에서 만난 심리학,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,396,"미술과 문학 작품 속에 숨어 있는 심리학 코드를 단초로 심리학의 핵심 주제들을 흥미롭게 통찰한 책이다. 특히 불안감과 열등감, 남자와 여자의 심리 차이, 다중인격 등 많은 사람이 관심을 갖는 내밀한 심리상의 쟁점을 매개로 하되 심리학과 맞물려 있는 철학적·사회적 측면을 놓치지 않고 서술함으로써 교양으로서의 심리학에 대한 이해를 한층 풍부하게 만들었다. 책 중간, 중간 실린 그림을 감상하는 재미 또한 놓치고 싶지 않은 점이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/66249.388689668920170203150853.jpg,박홍순,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60079&book_info_id=16,
본성이 답이다,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,256,"저자는 진화심리학자의 시선으로 지난 4년 여간 한국 사회와 문화, 정치 현상들을 주의 깊게 관찰, 분석하고 인간 본성에 근거해 새로운 해법을 제시했다. 인간의 마음 깊은 곳에 자리한 미지의 세계를 객관적인 이론의 틀로 탐색하면서 도덕, 인권, 복지, 성 간 갈등 및 가족 내 갈등과 폭력 등 우리 사회에서 문제 삼는 주제들과 심도 있게 연결하였다. 심연에 깔린 본성을 원인으로 정확하게 진단하는 것 뿐 아니라 우리가 나아갈 방향도 제시한다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/98462.103973285120170203150910.jpg,전중환,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60079&book_info_id=17,
결심중독,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,368,"심리학, 행동학, 사회학, 호르몬에 이르기까지 결심중독을 다각도로 살펴 중독에서 벗어나 결심을 이루는 비결을 담은 책이다. 일상에서 빈번하게 일어나는 결심중독에 빠진 사람들의 근본적인 원인이 무엇인지 그리고 그 치유방법에 대해 체계적이고 과학적으로 접근했다. 해야 할 일들이 산더미 같은 현대인에게 스트레스에 대한 시원한 해결책을 심리학의 관점에서 제시한다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/60840.0993634679420170203155328.jpg,최창호,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60081&book_info_id=16,
고독한 나에서 함께하는 우리로,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,416,각자 다른 분야의 인문학자 14인이 나와 공동체의 의미에 대하여 공동체적 삶의 모색이라는 공통의 문제의식을 갖고 공저한 책이다. 현대사회의 다양한 문제들에 대해 서로 다른 시각에서 대중들이 알기 쉽게 접근하고 있다. 장별로 상이한 주제들을 다루고 있음에도 문제의식을 공유한 점이 돋보인다.,,,,Kor,,http://www.kpipa.or.kr/upload/201702/87764.9857750907220170203155352.jpg,유범상 외 13인,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60081&book_info_id=17,
"공병호, 탈무드에서 인생을 만나다",,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,316,탈무드는 수천 년 전부터 유대인의 인생 지혜서로 내려오고 있다. 이러한 탈무드의 지혜를 현대 한국사회의 실질적인 문제들과 연관하여 분석하고 해법을 제시하고 있다. 피상적인 이야기 전개가 아닌 실체가 있는 이야기 접근방식이 삶 속에서 만나게 되는 문제들을 슬기롭게 대처할 수 있게 도와줄 것이다.,,,,Kor,,http://www.kpipa.or.kr/upload/201702/46868.27936781123620170203155414.jpg,공병호,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60081&book_info_id=18,
공부 중독,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,196,"우리 사회에서 일상적으로 사용되는 ‘공부’라는 용어가 왜곡되어 비주체적이고 타율적이며 식민지적 삶의 행위가 되어 간다는 사실을 날카롭게 지적한 문제작이다. ‘공부’란 그 방식과 내용에서 각 주체에게 유의미해야 할 때만 가치가 있다는 저자의 주장은 많은 독자들의 공감을 받을 것이다. 이유도 모르면서 수동적으로, 중독적으로 공부를 하고 있는 학생들에게 자신의 삶 속에서 공부가 갖는 진정한 의미에 대해 생각해 보게 하는 책이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/31988.9840859988620170203155519.jpg,"엄기호, 하지현",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60081&book_info_id=19,
10대와 통하는 일하는 청소년의 권리 이야기,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,180,일하는 청소년의 권리이야기를 관련 사례를 통해 구체적으로 서술하며 헌법상 보장된 기본권의 침해에 대한 대응방안을 제시하고 있는 책이다. 오늘날 '알바'로 대표되는 청소년 근로의 법적 문제가 심각하게 제기되고 있는 법 현실을 감안하면 노동자의 입장에서 현행법을 해석하고 법과 현실의 괴리를 생생하게 묘사한 본서가 가지는 중요성이 부각된다.,,,,Kor,,http://www.kpipa.or.kr/upload/201702/67082.1729201142920170203154121.jpg,이수정,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60081&book_info_id=2,
공자 혁명,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,328,"지금 교육의 문제를 해결하기 위해 유교가 어떤 역할을 할 수 있을지, 유교의 가르침을 어떻게 현실에 적용할 수 있을지, 여러 유교 교육 연구자들의 고민과 해법을 담은 책이다. 돌파구를 찾지 못하고 있는 우리 교육은 미시적 해결책으로 교육현장을 잘못된 실험실로 만들어 버리는 경향이 있다. 이 책은 유교의 철학이나 논리 안에서 교육의 의미와 가치, 방법 등을 재조명해줌으로써, 우리가 그 동안 놓치고 있었던 전통의 가치를 재확인하게 해줄 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/51239.0804026013920170203155534.jpg,정재걸 외 5인 ,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60081&book_info_id=20,
뼈가 들려준 이야기,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,344,"지금까지 우리가 오해했거나 잘 몰랐던 뼈에 대한 이야기를 한 권에 담았다. 저자는 ‘뼈’를 매개로 독자들을 고인류학과 진화생물학의 세계로 초대한다. 사실에 입각한 해부학적 내용뿐 아니라 뼈의 중요성을 부각하면서 인류화석 등을 통한 진화과정을 설명하는 등 내용을 전개하는 방식이 흥미롭다. 인체의 다양한 부분 중 뼈에 대한 내용만을 특화시켜 다룬 점이 특징이며, 과학을 인류학과 접목하여 설명하고 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/95059.1011590980920170203164126.jpg,진주현,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60082&book_info_id=11,
세계를 바꾼 17가지 방정식,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,528,"기술의 발전과 패러다임의 도약을 이끌며 인류 역사의 경로를 바꾼 17개의 수학 방정식을 엄선하여 소개하는 흥미진진한 수학책이다. 과학기술의 각 분야를 선도한 방정식의 폭넓은 의미와 유용성을 일반독자들이 쉽게 이해할 수 있도록 최소한의 수식을 이용하여 설명하려 했다. 방정식의 역사, 수학자들의 일화, 실제 생활에서의 쓰임새뿐만 아니라 방정식을 이해하는 데 꼭 필요한 개념과 원리도 빠뜨리지 않아 재미와 지식을 한 번에 즐길 수 있다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/66084.7522559767420170203164136.jpg,이언 스튜어트/김지선,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60082&book_info_id=12,
세상 모든 비밀을 푸는 수학,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,352,"수학 관련 전문가 3명이 각자 자신의 전공분야에 대하여 실생활에 활용되는 내용을 중심으로 소개한 책이다. 다양한 산업 및 일상생활에 미치는 영향, 발전 방향 등에 대해 실생활의 예시를 이용하여 쉽고 자세하게 풀어서 설명하였다. 저자의 학문적 전문성과 안목을 바탕으로 중고등학생과 일반인들도 쉽게 이해할 수 있을 것이다. 자신의 분야에서 세계적인 수준의 연구를 수행하고 있는 저자들의 대중과 소통하려는 노력을 느낄 수 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/89355.3523018078420170203164157.jpg,"이창옥, 한상근, 엄상일",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60082&book_info_id=13,
세상물정의 물리학,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,280,"물리학의 시선과 방법으로 세상물정을 배우고 정리하고 돌아보는 과정을 담아낸 책이다. 물리학을 전공한 저자가 사회 물리학과 통계 물리학에 대하여 일상생활과 관련이 깊은 여러가지 주제를 일반인이 이해하기 쉽게 설명하였다. 또한 일상에서 느끼는 다양한 일을 에세이 성격의 글로 풀어내어 일상을 물리학적으로 이해하는 모습의 단면을 볼 수 있다. 물리학이 바라보는 세상을 좀더 폭넓게 해석하였으며, 통계물리를 통해 복잡하고 예측 불허한 세계를 한층 명료하고 쉽게 기술하였다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/87878.5053473456620170203164219.jpg,김범준,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60082&book_info_id=14,
수학에서 꺼낸 여행,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,312,"대중들에게 수학을 흥미롭게 전달하는 일에 몰두해 온 저자가 근현대 수학의 발자취를 찾아 프랑스, 영국, 미국을 여행하며 르네상스 이후부터 지금 우리가 사는 세계를 만든 근현대 수학의 빛나는 현장을 찾아가 본다. 독자 스스로 일상생활에서 수학의 원리를 찾아 수학적 사고를 넓힐 수 있게 돕고, 여행을 통해 수학과 친구가 되는 특별한 경험을 선사한다. 수학의 근현대사에 등장하는 수학적 업적을 유럽의 유적지와 연결하여 해설한 독특한 시도와 독창성이 돋보인다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/93875.8012420607120170203164234.jpg,안소정,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60082&book_info_id=15,
말한다는 것,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,144,"언어학자 연규동 선생이 말의 여러 기능과 말이 가진 특별한 힘을 다양한 사례를 통해 짚어 보고, 이를 바탕으로 소통의 구체적인 기술을 알려 주는 책이다. 저자는 우리가 한국어의 규칙에 맞게 말하는 것이 얼마나 대단한 일인지부터 시작하여, 감정을 전하고 협력을 이끌며 지식을 쌓아 나가는 말의 역할을 보여 준다. '말'에 대한 언어적·문화적·사회적 측면을 조명하되 단순히 설명의 차원에 그치지 않고, 바른 말을 통해 바른 삶을 사는 길을 생각하게 해주는 점이 특징이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/41665.37176283020420170203163604.jpg,연규동,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60085&book_info_id=3,
불순한 언어가 아름답다,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,232,"고종석 언어학자의 인문학 강연내용을 묶은 책이다. 어학에 관해 역사적, 문화적, 사회적으로 다각도로 조명하고 언어학에 관한 중요한 학술적 이야기를 대중문화와 역사를 통해 풀어내고 있다. 주제는 무겁지만 독자들에게 이야기를 들려주듯이 쉽게 접근하는 방식이 일반 독자들도 우리가 사용하는 언어의 모습이 어떠한지를 이해하는데 도움이 될 수 있을 것이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/80616.1755185358220170203163615.jpg,고종석,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60085&book_info_id=4,
세계영어의 다양성,,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,360,"전 세계에서 쓰이는 다양한 방식의 영어를 대륙별, 나라별로 분류하여 각기 다른 쓰임새과 특징들을 폭넓게 설명하고 있는 책이다. 영어를 모국어로 하는 모든 국가 간의 문화와 역사, 간섭 현상 등을 많은 정보와 함께 전달함으로써 다양한 형식의 영어에 대해 이해할 수 있다. 영어의 필요성이 중요하게 대두되고 있는 상황에서 다양한 형식의 영어에 대해 이해할 수 있다는 점에서 의미가 크다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/97720.87760874120170203163628.jpg,"박영배, 장근철, 강혜경, 이주희",,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60085&book_info_id=5,
"아빠, 받아쓰기가 왜 어렵지?",,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,48,"아이들이 학교에서 배워야 하는 받아쓰기의 규칙이 한편의 동화로 구성되어 있다. 아이들이 태어나서 다른 사람과 교감하며 말을 배워 가는 과정을 돌이켜보면서 아이의 성장을 통해 우리말의 규칙(문법), 9가지 품사를 배우고, 아이의 타고난 언어 감각을 새롭게 깨우는 책이다. 국어 품사에 대한 작은 지식들을 곳곳에 소개하고 있어 아이들이 스스로 재미있게 찾아 읽으며 효과적으로 단어를 배울 수 있다는 것이 장점이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/7863.74437958863320170203163639.jpg,노정임,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60085&book_info_id=6,
"알나리깔나리, 우리말 맞아요?",,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,144,"우리말을 바르게 익히고 배워야 할 아이들을 위하여 주옥같은 우리말을 재미있는 이야기와 함께 구성한 책이다. 동화적 형식과 중간에 삽입된 퀴즈 등을 통해 흥미를 유발하도록 구성되어 있다. 책 속의 한 코너를 통해 아이들이 흔히 접하는 상황에서 쓸 수 있는 우리말, 외래어나 한자어를 대신해 쓸 수 있는 우리말을 알려주고, 아이들이 일상생활에서 우리말을 활용해 볼 수 있도록 돕는 점이 특징이다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/23571.60509955995420170203163651.jpg,공주영,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60085&book_info_id=7,
"우리 문화야, 속담을 알려 줘!",,홈페이지,2021-01-05 19:50:53,세종도서_교양,,,232,"백 개의 속담의 의미를 풍성한 삽화와 역사적 자료를 곁들여 재미있는 이야기 형식으로 풀어낸 책이다. 이야기는 옛날과 현대적 배경을 적절히 어울리게 하여 요즘 아이들이 어려워하지 않고 받아들일 수 있는 내용으로 구성되었다. 아이들이 알아야 할 속담을 많이 담고 있을 뿐만 아니라, 속담과 관련한 우리의 문화를 의식주와 물건, 계절 등과 연관지어 소개한 내용이 흥미롭다.",,,,Kor,,http://www.kpipa.or.kr/upload/201702/83645.7201285674120170203163709.jpg,이영민,,http://www.kpipa.or.kr/info/excBookInfo.do?board_id=39&type_id=2&article_id=60085&book_info_id=8,
