,exhibition_name,poster_link,exhibition_description,exhibition_place,start_period,end_period,place
13,이진호 나전칠기전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/04/d967aa0505b7ea42cfe8239d7fbfc1ad.jpg,"
[관람시간]
※ 4월 24일(일) 오후 4시까지 관람 가능합니다.   

[작가소개]
최서윤 Seoyoon Choi
2006.이화여자대학교 조형예술학과 섬유예술과 졸업
2008.University of the Art London Central Saint Martins 
MA Design for Textile Futures(센트럴 세인트 마틴스)졸업
2016.홍익대학교 디자인공예학과 섬유미술과 박사과정 졸업

개인전
2010.1st  Fiber Cell 최서윤 개인전 (갤러리이즈,서울)
2011.2nd최서윤 초대전 (반디트로소,서울)
2012.3rd최서윤 초대전 (계원예술대학 갤러리27,의왕)
2012.4thCellCloningⅠ 최서윤 개인전 (조선일보미술관,서울) 
2013.5thCellCloningⅡ 최서윤 초대전 (송파구청갤러리전관,서울) 1.28~3.29
2013.6th최서윤 초대전 (아산병원갤러리,서울) 4.20~4.26
2013.7th최서윤 초대전 (the K gallery ) 5.8~5.14
2014.8thtouchinspace최서윤 초대전 (현대백화점 천호점,서울)
2014.9thtouchinsapce최서윤 초대전 (스칼라티움아트스페이스,서울)
2015.10thtouchinspace최서윤 초대전 (아트스페이스 에투왈,강릉)2.10-3.8
2017.11thTouchinspaceFAF주최 부스개인전 (예술의전당 한가람미술관,서울)
2019.12thGS건설 기획초대개인전(GS건설본사,서울) 5.3 - 6.12
2020.13thTouch in space 미술과비평주최 부스개인전 (예술의전당 한가람미술관, 서울)

협회전 및 미국,영국,프랑스,일본,인도,호주,베트남 등 국내외 단체전 다수

2009~現 계원예술대학, 단국대학교. 동덕여자대학교 상명대학교, 서경대학교, 세종대학교, 용인송담대학, 중앙대학교 홍익대학교 출강


[전시소개]
이번 전시는 ""확장 세포 붓터치""를 모티브로 한 디지털 프린팅 펠트 작업을 선보인다. 전세계적으로 변종 코로나 바이러스가 퍼져나가고 있는 현 시점에 브러쉬 터치의 확대 복제한 이미지에서 동식물 세포를 현미경으로 확대할 때 보여지는 이미지로 동일시 하였다. 그것을 이용하여 펠트를 표현하는데 마치 한 올 한 올의 섬유에 새로운 생명체를 부여하듯 표현하였다. 섬유를 일차적으로 ""세포""들의 집합으로 간주하여 세포와 같은 작은 단위의 섬유들이 모여 조직화된 군집을 이루고 그 군집들은 직물이라는 더 큰 조직망을 형성한다. 우리의 몸을 이루는 섬유세포들이 작은 단위를 이루어 집합체를 만들고 유기체를 형성하듯 직물을 이루는 섬유를 이와 동일 선상으로 바라보았다.  -작가노트-

최서윤 작가의 작품은 두 종류이다. 하나는 원형 틀에 고정한 반투명의 부드러운 천이 늘어져 깊이가 얕은 자루처럼 보이는 오브제가 된 작품이다. 다른 하나는 원형이나 사각형 틀의 평면과 천을 이용한 작품으로, 제작 방식은 다양하다.
최 작가의 작품 제작 패턴은 미니멀리스트의 작품에서처럼 유닛을 반복하는 것이 된다.그러나 최 작가의 오브제는 유닛을 반복해서 사용했어도 천의 물질성 때문에 각 유닛의 모양이 조금씩 다르다. 이에 따라 최 작가의 오브제는 포스트미니멀리즘적인 부드러운 조각(Soft Sculpture)이라고 할 수 있다. 서양미술사에서 물질을 도상학적으로 해석할 때 모양이 안 변하는 나무틀과 모양이 계속 변하는 천처럼, 이렇게 대조적인 성질을 지닌 두재료는 서양의 형이상학적 이원론의 틀에 따라 각각 남성적 재료와 여성적 재료로 해석된다. 이와 유사한 맥락에서 1960년대 후반 부드러운 재료는 미니멀리즘에서 절정을 이룬 모더니즘의 완성, 통일, 보편성 등의 개념을 거부하는 미술가들에 의해 적극적으로 사용되었다.
일부 사각형 작품은 비치는 천으로 만든, 꽃과 같은 오브제를 화면 전체에 붙여 부조 작품이 되기도 했다. 최 작가의 작품은 전통적인 “섬유예술”이나 “섬유공예”보다는 순수미술 장르의 확장으로 태어난 부드러운 조각과 물질회화에 더가깝다.
-서울대학교 미술대학 김정희교수 평론 발췌-


[대표작품]


brush at cloning 2022-1_ 45cm x45cm_ felting on digital printing.jpg 
  

brush at cloning 2022-2_ 45cm x45cm_ felting on digital printing.jpg 


brush at cloning 2022-3_ 45cm x45cm_ felting on digital printing.jpg 
                          ",서울서예박물관,2022-09-16,2022-09-24,예술의전당
14,"홀 어스 트럭 스토어 2022: 소품, 다시 쓰는 물건",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/08/f8b4d7480818bdca3705d2bd5a77ac4d.jpg,"





[전시소개]
#디자이너 #디자인스튜디오 #대안적 재료 #형태와 기법 #친환경 #업사이클링 #공동체

<홀 어스 트럭 스토어 2022(Whole Earth Truck Store 2022)>는 오늘날 우리의 일상을 더 가치있게 만드는 물건과 지식을 소개합니다. 본 행사의 모본인 ‘홀 어스 트럭 스토어’는 1960년대 미국의 소도시들을 순회하던 오늘날 팝업 스토어 같은 로드 트립 트럭입니다. 생활 용품, 책, 옷, 목수∙벽돌공의 장비 등 일상에 유용한 상품과 도구, 그리고 창작과 자급자족에 필요한 도구와 지식을 판매하며 당시 새로운 문화의 지속가능성을 실험했습니다. 이 로드 트립 트럭의 정신을 뒤따르는 <홀 어스 트럭 스토어 2022>는 오늘날 다양한 창작자들의 작품과 상품, 그리고 지식을 소개합니다.

2022년 <홀 어스 트럭 스토어>의 첫번째  취급품은 우리의 생활 공간 속 작은 건축, ‘가구’입니다. 가구는 우리 일상 환경뿐만 아니라 생활을 구조화합니다. 사용자의 공간과 동반하는 물건이기에 미적으로 아름다워야 하고,  우리의 신체와 직접적으로 접촉하기 때문에 그 만듦새가 튼튼해야 합니다. 무엇보다 오래 쓰는 물건이기에 제작과 소비를 하는 과정에서 신중함을 요합니다.

이번 스토어에서는 가구의 재료, 기법과 형태, 작업 방식에서의 실험이 돋보이는 작업을 선보입니다. 시대의 요구에 부합하는 친환경적 재료나 공법을 활용하거나, 기존의 방식에 대안을 제시하며 생산의 지속가능성을 제안하는 디자이너 18팀의 작업을 만나보실 수 있습니다. 

[작가소개]
김기드온, 김상규, 김성곤, 김승환, 김하늘, 도잠, 디자인 아로공간, 라디오비, 라바우언, 스튜디오 오리진, 스튜디오 페시, 시즘, 심승연, 윤소현, 이승미, 임정재, 제로랩, 최슬기 
  
 
[대표작품]
- 김기드온 : WMAC#1, WMS#1
- 김승환: M sofa, Flower So-ban 
- 디자인 아로공간: 곧은 스툴, 한켠 스툴
- 라바우언: Tension Sofa Table
- 라디오비: Stool 8.20hours
- 스튜디오 오리진: Color Flow V2_L, Overlap Table
- 시즘: SEEISM Mirror, SEEISM Pendant light
- 윤소현: Glossy Series
                          ",한가람미술관 제7전시실,2022-09-16,2022-10-02,예술의전당
15,제8회 대한민국국제포토페스티벌,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/08/ef6858742d2fd584c0e4331437dc4b03.jpg,"
[전시소개]
제 67회 창작미술협회전 
 
창작미술협회는 한국현대미술의 중심축을 이루며 오랜 세월 그 명맥을 이어왔습니다. 1957년 창립되어 스타일을 따지지 않고, 개인의 작가가 지닌 바탕을 따라 현대미술 정신을 추구해 오고 있습니다. 
 이봉상, 유경채, 이준, 최영림, 표승현, 유희영, 이종학, 이기원, 하영식 등 많은 작가 분들이 활동하셨고, 순수 추상의 미술이 많이 내재되어 있다고 볼 수 있습니다.

 화단의 비구상, 추상의 그림들을 대표하는 많은 작가 분들의 활동이 많이 있었고, 그 뜻을 이어 나가고 있습니다. 또한 동시대 미술과 호흡을 같이 할 수 있는 방향을 모색해 나가고 있습니다. 최근에는 다양한 작품을 하는 작가 분들과 함께 협회가 나아가야 할 방향도 같이 모색해 보고 있습니다.

 현재는 구상, 비구상, 추상 등 젊고 다양한 작가 분들이 함께 전시를 만들어 가고 있습니다. 한국의 현대미술이 나아가야 하는 방향성을 볼 수 있는 전시입니다. 

 그림을 그리는 일은 자기 수행과 그 맥을 같이 한다고 볼 수 있습니다. 표현하는 방법은 다르지만 다양한 세대가 어울려 전시를 만들어 간다는 행사에 함께 그 의미를 찾아보는 뜻 깊은 전시가 진행되었으면 하는 바램입니다.


[대표작품]


1. 서화라 '미술관에 사람이 산다’


2. 손원영 'Relations’


3. 양은연 'The otherside‘


4. 이재연 '관조’


5. 이재윤 '빛과 마음의 소리’


6. 이종태 'One Flower-Red’


7. 이홍전 '무위자연'


8. 전태수 Little boy tower
                          ",한가람미술관,2022-09-09,2022-09-15,예술의전당
16,조정숙 화백 유작전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/744f0531d6b5f0fe15cbade677e5fb8c.jpg,"

 
MICHAEL CRAIG-MARTIN
영국현대미술의거장 : 마이클크레이그마틴展
 
마이클크레이그마틴
선과색으로개념을그리다

마이클크레이그마틴의초기작 '참나무 (An Oak Tree 1973)' 작품은변기를미술전에출품한마르셀뒤샹의바톤을이어받아,
당시미술계에파격적인이슈가됩니다. 갤러리벽면에 ‘선반과물한잔’을올려놓고물컵이아닌참나무라고명명한이작품은
개념미술사의중요한전환점이됩니다.
이런도발적이고창의적인접근은영국골드스미스(Goldsmiths, University of London) 대학교교수로재임하는기간동안
많은학생들에게성공적으로전달되었고, 이를고스란히전수받은학내젊은아티스트그룹인yBa(young British Artist)의
데미안허스트, 줄리안오피, 트레이시에민등오늘날세계현대미술계의중추적역할을하는예술가들에게개념미술적방향을
제시하게됩니다. 이공로를인정받아마이클크레이그마틴은엘리자베스 2세여왕으로부터 2001년대영제국훈장
CBE(Commander of the British Empire)을받습니다.
최고의미술선생님인마이클크레이그마틴도 '최고의작가'로이름을알리는데는조금의시간차가있었습니다.
작가보다스승으로회자되던때도길었습니다. 제자들에게나눠준에너지만큼이나작가로서의열정도컸기에결국화가로서의
꿈을이룰수있었죠. 현재 82세인마이클크레이그마틴의작품은세계유수의박물관과미술관에소장되어있으며,
화이트큐브와더불어현대미술최고의갤러리로꼽히는세계 3대갤러리인가고시안의전속작가로왕성하게활동중입니다.

“그림에숨겨놓은상징이나이야기따위는없다.내작품은상상력을자극하는방아쇠!각자의스토리를만들라!
마이클크레이그마틴

* 전세계최초, 최대규모의원화작품전
* 1970년대초기작품부터최신작까지
 82세작가의예술인생을총망라한회고전
* 페인팅, 설치, 디지털, 드로잉, 판화등
 다양한장르의작품총 150여점공개
* 개념미술의시작을알린기념비적작품,
 참나무 (An Oak Tree 1973) 아시아최초전시
* 2022년한국전시만을위해특별하게제작된
 스페셜아트워크공개
* 현재세계에서가장영향력있는큐레이터
 한스울리히오브리스트(Hans Ulrich Obrist)의
 마이클크레이그마틴인터뷰공개


EXHIBITION SECTION

Section  1
Exploration: 탐구
예술의해답을찾아가는여정

Section  2
Language: 언어
서사를부여하지않는도구, 글자

Section  3
Ordinariness: 보통
일상을보는낯선시선

Section  4
Play: 놀이
자유롭게넘나드는예술적유희

Section  5
Fragment: 경계
축약으로건네는상상력의확장

Section  6
Combination: 결합
익숙하지않은관계가주는연관성


혹시팝아트를연상하셨나요?

간결한라인, 평범하지않은컬러, 단순화되거나확대되어배치되는흔한일상의오브제들을 1950년대미술사조인팝아트를
떠올리게합니다. 하지만마이클크레이그마틴은본인의작업을팝아트가아니라고말합니다. 과감한색과미니멀한라인은
그저작품을강조한시각적인효과일뿐이라고.

그는영국개념미술의선구자이자 1세대작가로붓칠의기술보다작품속작가의철학과의도를강조하는새로운장르를개척했습니다.

'개념미술'이라는게아직잘와닿지않으시죠?

""내가그이름을불러주었을때그는나에게로와서꽃이되었다"". 김춘수시인의유명한시한구절을기억해볼까요? 내가그를
'꽃'이라는이름으로불러줄때비로소꽃이되듯, 마이클크레이그마틴은흔하고친숙한오브제를선(Line)과색(Color)으로변화시키고이과정을통해사물본래의의미는지워버리고, 새로운작가적의도를부여합니다.

시각적으로인지되는물체의이름은그저교육과사회화에의해약속된언어일뿐보는이의기억, 경험, 창의력을통해충분히다르게해석될수있다는게마이클크레이그마틴식의개념미술입니다.

개념미술은어렵지않습니다.

친숙한오브제를다루는마이클크레이그마틴작품은오히려심플한구도와매혹적인컬러의이미지를뽐내며대중들의시선을사로잡죠. 그렇게보는이의빗장을풀어놓고어느새다가와말을겁니다.
고정관념에서벗어나, 당신의상상력을유쾌하게움직여보라고!
 
https://michaelcraigmartin.modoo.at/

 
[ 프라이빗 유료 도슨트 프로그램 ]
 
티켓 포함 30,000원
https://booking.naver.com/booking/12/bizes/677208/items/4365816
 
2022년 04월 08일(금) ~ 2022년 08월 28일(일)
- 화,목 김찬용 도슨트 11:30분
- 수,금 이남일 도슨트 11:30분
 
* 유료 프라이빗 도슨트는 20인으로 온라인 예매에서 선착순으로 구매 가능합니다.
* 매주 월요일 휴관
* 10시 ~ 19시(입장 마감 18시)
* 주말 및 공휴일은 운영하지 않습니다.
 

[ 무료 정규도슨트 프로그램]
 
2022년 04월 08일(금) ~ 2022년 08월 28일(일)
- 화,목 김찬용 도슨트 오후 2시, 4시
- 수,금 이남일 도슨트 오후 2시, 4시
 
* 매주 월요일 휴관
* 10시 ~ 19시(입장 마감 18시)
* 주말 및 공휴일은 운영하지 않습니다.



체험 프로그램
[조이뮤지엄]
조이뮤지엄과 함께하는 키즈 아트 워크숍
* 미술 교육원을 운영하고 있는 베테랑 선생님들과 함께 밀도있는 1:4 소규모 수업
* 프라이빗한 소규모 수업으로 아이들의 질문 하나 놓치지 않아요! 수업시간 총 100분

대상 : 6~13세
구성 : 최대 4명 (소수 정예)
시간 : 약 1시간 40분 소요
참가비 : 49,000원 (전시 티켓 + 아트 클래스)
문의 : 카카오채널 [조이뮤지엄] 등록 후 문의 바랍니다.
",한가람미술관 제1전시실,2022-09-04,2022-09-14,예술의전당
17,낯선 만남,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/05/0ed6e6b608b250c9f2bc33a1faaea9be.jpg,"
[전시소개]
사단법인 한국서도협회(공동대표 김영기. 황성현)가 주최하고 문화체육관광부가 후원하는 제27회 대한민국서도대전에 총 1,450여점이 출품되어 입상작품 638점을 선정하였다.

이번 공모전(심사위원장 강성칠) 본 대전 심사는 지회장 및 특심위원 합의로 이루어졌으며 투명하고 엄정ㆍ공정한 심사를 통해 실력 있는 작가에게 입상 기회를 주는 목표로 1차 심사, 우수작가 발탁, 본심, 특심(좋은 작품누락을 막기 위함)으로 진행되었으며
대상(문화체육관광부장관상) 1명 오체상 4명 우수상 3명 특성상 16명 오체선 1명 삼체상 30명 특선 170명 삼체무 특선 20 특별상 3명 삼체선 12명 입선 343명이 선정되었다.

현장휘호는 코로나 19관계로 생략하였으며 지역서예발전을 위해 심사위원들의 의견을 최대한 배려하였으며 모든 심사과정은 도록에 상세히 공개할 예정이라 하였다.


[대표작품]

 
                          ",서울서예박물관 실험전시실 (2층),2022-08-26,2022-09-25,예술의전당
18,"홀 어스 트럭 스토어 2022: 가구, 오래 쓰는 물건",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/24a8adb74550828e0d8297425ff62b05.jpg,"
[전시소개] 
광인(狂人)은 미친 사람이다. 여기서 ‘미친’은 보통사람들이 알지 못하는 특별한 세계를 감각하는 사람들이다. 예컨대 인간의 무의식(無意識)세계나 역사의 심연(深淵), 무한대(無限大)의 우주를 그림으로 통찰해내는 사람들이다. 명말청초의 팔대산인(八大山人), 조선의 최북이나 추사, 익명의 민화작가, 그리고 현대미술에서 전위서도가 이노우에유이치(正上有一), 비디오아티스트 백남준, 살바도르 달리와 같은 초현실주의 작가들은 정도의 차이가 있지만 모두 광기와 깊이 연관되어 있다. 요컨대 제대로 된 예술이라는 것이 근본 감성과 이성, 규범과 관례를 넘어선 초월적인 감각과 정신세계의 산물이 아니고서는 안 된다는 사실을 여기서 확인한다. 역으로 모든 광기가 모두 예술이 되는 것도 아님은 물론이다. “광기(狂氣)는 영혼(靈魂)을 관례(冠禮)와 관습(慣習)의 굴레에서 풀어주는 신성한 해방이다.”고 한 사람은 플라톤이다. 이 말을 빌리지 않더라도 광기(狂氣,madness)는 상상력(想像力)과 창의력의 원천이자 정상(正常)의 지극한 경지다. 드러나는 현상만을 가지고 터부나 기행(奇行) 비정상(非正常)으로 치부 할 일이 아니다. 인간(人間)을 인간답게 만들고 동물과 구별 짓는 잣대로 데카르트는 이성(理性)을 든다. 하지만 이성으로는 설명할 수 없는 영감(靈感)과 직관(直觀)의 세계가 광기이다. 이런 맥락에서 광기를 이성(理性)과 대척점에 두면서 정신병으로 격하시키거나, 인간을 인간이 아니라고 하는 이성중심의 현대사회의 병폐는 광기의 잣대로 다시 보아야 한다. 특히 이성과 합리로 인간이 기계(機械)가 되는 현대문명의 위기 치유야 말로 광기의 직시에서 비롯될 수밖에 없음은 역설이 아닐 수 없다. 

[작가소개]
중광(重光,1934~2002), 육심영(1939~ 현재), 한농(1930 ~ 2012), 조부수(1944~2017), 김태정(1938~2019), 이존수(1944~2008)의 삶의 터전은 모두 20세기 한반도라는 한국을 거점에 두고 미국과 유럽 등 세계와 진하게 호흡한 사람들이다. 중광과 다섯 광화사들과 같은 작가들은 단절 대립되었다고 여기는 이 땅의 삶을 전통과 현대가 하나 된, 전복적이고도 독자적인 조형언어로 연결시켜 녹여내고 있다. 
                          ",한가람미술관 제7전시실,2022-08-26,2022-09-11,예술의전당
19,2022대한민국미술대전 서예문인화 초대작가전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/08/2296f8c44a653ee16ec4d63bc9dc3797.jpg,"

",서울서예박물관 현대전시실 (2층),2022-06-16,2022-06-25,예술의전당
20,앙리 카르티에 브레송 특별전: 결정적 순간,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/02/7ee49b5f426a4156e6eac047611783b3.jpg,"


[전시소개]
유럽 전역에서 가장 큰 초현실주의 컬렉션을 보유하고 있는 로테르담 보이만스 판뵈닝언 박물관 걸작전이 진행됩니다.
르네 마그리트, 살바도르 달리 등 대표적인 초현실주의 거장들의 원화작품 180여점을 만나보실 수 있습니다.
꿈과 욕망의 세계를 밝히고 무의식을 파헤치고자한 초현실주의자들의 창의력이 상상력이 가득한 작품들을 감상해보시기 바랍니다!



 
                          ",한가람미술관 제5전시실,2022-06-10,2022-10-02,예술의전당
21,제28회대한민국서도대전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/05/c69b72b785d2196f4e881748c82bfd1e.jpg,"
[관람시간]
※ 5월 11일(수) 오후 2시부터 관람 가능합니다. 
※ 5월 21일(토) 오후 2시부터 관람 가능합니다.※ 5월 27일(금) 오후 2시까지 관람 가능합니다.   

[전시소개] 
2022년 제30회 대한민국서예전람회는 (사)한국서가협회가 전국 공모를 통하여 선정한 입상작(대상, 우수상, 특선, 입선) 1천 여점을 전시하는 행사이며 신진 서예작가 발굴과 함께 일반인들의 서예 작품 감상의 기회를 제공하는 무료 전시임
 
[대표작품]
 * 대상(행초 김은비) 1점, 우수상(한글, 전서, 예서, 해서, 문인화) 5점


",서울서예박물관 실험전시실 (2층),2022-06-04,2022-06-12,예술의전당
22,"컬러 픽쳐스, 마일즈 알드리지 사진전 2000-2022",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/89706c4b76bca85ac6c0c96259c12299.jpg,"


[전시소개] 
국가무형문화재 제55호 소목장 보유자 박명배 장인의 다섯 번째 개인전을 통하여 공간구성미를 살린 전통가구를 선보이고자 전시회를 준비하였습니다.

디지털 사회가 되면서 우리의 전통 공예가 점점 어렵고 생소하게 인식되고 있어 안타까움을 느낍니다. 특히 젊은 세대에게는 이해와 공감으로 접근하기 힘든 분야가 되었습니다. 전통공예를 하는 장인으로서 늘 고민하는 것은 오래된 것에만 머물러 있는 전통이 아니라 현재의 다양한 시대감각을 반영하여 함께 즐길 수 있는 전통을 구현하고 세우는 것입니다. 우리 목가구의 선과 분할의 아름다움은 현대를 살아가는 우리들이 보아도 아름다움을 느끼기에 충분하기에 이번 전시가 우리 안에 내제된 심미안을 일깨우는 기회가 되어 전통 가구가 생활공간 속에 친근하게 녹아드는 가구로 자리매김하기를 기대합니다. 

책장, 문갑, 탁자장등으로 공간구성미를 살린 가구를 선보이는 이번 전시회는 박명배의 다섯 번째 개인전으로 50여년에 걸친 장인의 솜씨가 집약된 작픔들이 전시될 것이고 소목장 이수자 및 목야회 회원 40여명이 함께하여 약 80여점의 전통 목가구를 선보일 이번 전시회는 전통 목가구 전시회로는 최대규모로 만들어질 예정입니다.
 
 
[작가소개]
박명배
국가무형문화재 제55호 소목장 보유자
2019년 문화유산보호 옥관문화훈장 수상
1997년 대한민국전승공예대전 대통령상 수상

한국전통건축공예학교 소목 강사
                          ",한가람디자인미술관 제1전시실,2022-05-04,2022-08-28,예술의전당
23,앤서니 브라운의 원더랜드 뮤지엄展,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/12/83932c66bad1433114db5c144db45ae2.jpg,"


[전시소개] 
20세기 미술에서 가장 위대한 작가로 손꼽히는 앙리 마티스(1869~1954)의 국내 최대 규모 회고전이 12월 21일부터 2022년 4월 10일까지 한국을 찾아옵니다. 
앙리 마티스의 오리지널 드로잉 및 판화 작품, 아트북 등 200여점의 오리지널 작품이 출품되는 이번 전시회는 마티스의 인생과 작품 세계를 총체적으로 조명해 봅니다.
<앙리 마티스: 라이프 앤 조이>는 20세기를 넘어 21세기까지 강력한 영향력을 미치고 있는 앙리 마티스의 새롭고 다양한 면모를 느낄 수 있도록 방대한 원작 작품 외에도 사진, 영상, 미디어아트, 오마주 작품과 다양한 체험이 곁들여진 복합 전시회로 구성되었습니다. 
병마와 싸우면서도 예술 혼을 불태웠던 마티스의 위대한 생애와 예술 세계는 코로나19 확산으로 지친 우리들에게 큰 감동과 기쁨을 선사할 것입니다. 
 
[작가소개]
색채의 대가 앙리 마티스(HenriMatisse, 1869~1954)는 20세기를 통틀어 가장 유명하고 영향력 있는 작가 중 하나로 여겨진다. 야수파를 창시하며 미술 영역의 확장을 이룬 마티스는 평생 동안 색채의 표현력을 탐구하며 빛과 색채를 새롭게 조망하여 또 다른 거장 ‘파블로 피카소’와 같은 반열에 올라 있다. 비균형 속 균형을 포착하며대담한 표현력 속에 정서를 불어넣는 색의 사용은 그를 위대한 예술가로 역사에 남게 했다. 예술가들의 예술가인 마티스를 향하여 후에 피카소는 마티스의 색채와 화법을 동경했다고 회상했다.
                          ",한가람미술관 제3전시실,2022-04-28,2022-08-31,예술의전당
24,디자인아트페어 2022,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/08/349f461d6e25eced3dc88d694a63d1fa.jpg,"


[예술가들이 작품으로 보여주는 탄소중립]
예술가는 시대의 사건들을 발견하고 기록해 작품을 만들어 왔고, 그렇게 탄생한 작품은 시간과 공간을 넘어 많은 이들과 영감을 주었습니다.
이번 전시를 통해서는 인류가 직면한 위기에 대한 이야기를 나누고자 합니다.

[예술가의 발견, 공공기관의 지원]
우리가 직면한 문제에 눈감지 않고 변화를 위해 노력한 예술가들의 실천과 이를 지지하는 기관의 노력에 주목해주세요.
한국전력과 예술의전당의 지원으로 만들어진 이번 전시가 작은 한걸음으로 시작하여 관객들께도 전달되길 희망합니다.

[탄소중립의 주인공]
전시실 안과 밖, 다양한 체험 프로그램이 준비되어 있습니다. 전시를 감상하고 탄소중립의 주체가 되어 행동을 시작해주세요.
당신의 움직임으로 탄소중립은 시작됩니다.

참여작가 : 고사리, 김이박, 부지현, 사일로랩, 송상희, 이소요, 임도원, 장한나, 전소정, 정승


[전시연계 프로그램]
* 상설프로그램
 - 도슨트 프로그램 (11시, 15시)
 - 그린GREEN그림 체험존

* 작가 워크숍
 김이박(9/17, 토)
 - 사물 교환 프로젝트 : 10시
 - 식물 드로잉  : 14시
 고사리(9/24, 토)
  - 자연물들이기 : 10시, 14시
 장한나(10/1, 토)
 - 뉴락 New Rock 위에 서서 바라본 오늘 : 10시, 14시

참가대상 : 전 연령
참여인원 : 회당 20명
참가비 : 무료

참여방법 : 네이버 예약을 통해 선착순 모집(9/8~)
네이버에서 ‘영원의 시작‘ 검색

 
                          ",한가람디자인미술관 제2전시실,2022-04-16,2022-04-24,예술의전당
25,중광 서거 20주기 기념 특별전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/02/d696ff3093423e6a271873c642a0006d.jpg,"
[전시소개] 
전통 나전칠기를 국내외에 알리면서 기 조개껍데기를 숫돌로 얇게 갈아서 칠과 토분을 이겨 바른 바탕나무 위에 붙인 후 옻칠을 더하고 표면을 다듬어 완성한다. 문양을 내기 위해 나전을 잘라내는 방법주름질(자개를 문양 형태로 오려내는 것), 이음질(문양구도에 따라 주름대로 문양을 이어가는 것), 끊음질(자개를 실같이 가늘게 썰어서 문양 부분에 모자이크 방법으로 붙이는 것), 전래 초기에는 주로 백색 야광패를 사용하였으나 이후 발색이 다양한 전복껍데기를 주로 사용, 조선시대에는 의함과 문서함부터 장롱까지 제작 하였습니다. 예부터 우리나라의 특산품으로 해외에 많이 추출되었으며 특히 경남 통영의 것이 유명하다.

[작가소개]
대한민국미술협회초대 작가(공예) 
부산미술협회 초대작가
서울 밀레니엄 힐튼호텔 특별초대전 2회 
부산 서면 롯데호텔전시 4회
동경전시 1회
대한민국 공예 대전 입상 5회 
부산 미술 대전 입상 10회 
창원 고운 갤러리 초대전 
예술의 전당 디자인 미술관 전시 
개인전 50여회

위와 나전의 고향인 통영에서 태어나 자라면서 나전을 자연스럽게 접하고 배우면서 나전이 천년을 간다고 할 정도로 깊고 매력이 있어 그것을 회화기법으로 표현해 일본, 서울, 부산 등 국내외 전시를 하면서 관람객의 찬사를 받으며 부 산에서 활동 중입니다

  
[대표작품]


나비


우주여행


우주여행Ⅱ


크로바 통영방패연


행복한 물고기


바다


우주여행


산


비와빗방울


빗살
                          ",서울서예박물관 상설전시실 (3층),2022-04-15,2022-06-01,예술의전당
