,exhibition_name,poster_link,exhibition_description,exhibition_place,start_period,end_period,place
10,가나아트 컬렉션 기획상설전: 허스토리 리뷰,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220302141735_98d5177c34dd4edf968ed14d0e99217f_9722dc7c75504759a14fd4e0aff7cc57,허스토리 리뷰 는 정치적 사회적으로 혼란스러웠던 년대를 배경으로 한 여성미술 전시로 당시 여성작가들의 역사와 일상적 삶에 얽힌 개인적 사회적 시선을 조망한다 전시는 가나아트 컬렉션에 포함된 여성작가들의 작품에서 시작된다 가나아트 컬렉션은 년 가나아트 이호재 대표가 서울시립미술관에 기증한 점의 작품군으로 년대 한국의 사회현실을 적극적으로 반영한 새창열림 민중미술 및 새창열림 리얼리즘 계열의 작품들을 포괄한다 이 중 여성작가인 새창열림 김원숙 새창열림 박인경 새창열림 송매희 새창열림 송현숙 새창열림 안성금 새창열림 한애규 의 작품은 당시 가정 안에서 규정된 여성의 역할 혼란한 시대상에 대한 인식 여성 억압에 대한 암시 등 그들이 일상에서 마주한 사회에 대한 생각과 개인적 갈등을 보여준다 암울한 정치상황 속에서 삶과 유리되지 않는 미술을 추구했던 민중미술은 주로 남성작가들이 주도한 소집단 미술운동과 함께 전개되었다 새창열림 노원희 는 년대 소집단 미술운동의 구심점이라 할 수 있었던 현실과 발언 의 여성회원으로 참여하며 당시 사회의 시대적 초상을 응축된 형상으로 그려냈다 년대는 한국 미술에서 본격적인 여성주의 미술이 태동한 시기로 민중미술 계열 여성작가들이 전시를 통해 여성현실에 직접적으로 문제를 제기하기 시작한다 이번 전시는 사회변혁을 지향한 미술 흐름이었던 민중미술의 맥락에서 여성문제를 탐색하고 실천을 전개한 이들의 작품을 소환한다 한국 여성주의 미술의 시원으로 불리는 년 반 에서 하나로 전 년부터 년까지 연례전으로 개최된 여성과 현실 전 년 여성시화전 우리 봇물을 트자 여성해방시와 그림의 만남 은 여성해방운동 차원과 문화적 차원에서 주요하게 논의되는 여성미술 전시로 이러한 전시에 출품했던 새창열림 김인순 새창열림 김진숙 새창열림 윤석남 새창열림 정정엽 새창열림 박영숙 등은 가나아트 컬렉션 여성작가들과는 다른 면모를 보인다 자아에 대한 탐구와 정체성에 대한 고민은 같은 시기 새창열림 민영순 새창열림 윤진미 와 같은 재외 한인 여성작가들의 작품에서 보다 적극적으로 발견된다 이들은 서구 사회에 정착한 비서구 출신 이민자 여성으로서 어디에도 속하지 못하는 중첩된 타자적 조건 속에서 디아스포라의 정서를 인종 젠더 국가 역사 기억의 차원에서 다루며 정체성을 작업의 주요 화두로 연결시킨다 페미니즘 이슈가 지속적으로 대두되는 오늘날 년 이후 꾸준하게 수집된 서울시립미술관의 소장품을 중심으로 한국현대미술사에서 여성주의 미술의 중요 기점이 되는 순간을 되돌아보고자 한다 년대라는 시대와 사회를 둘러싸고 펼쳐지는 여성들의 교차되는 시선을 통해 그들의 존재를 재발견하는 기회가 되기를 기대한다,서울시립미술관 서소문본관,2016-01-01,2016-01-01,서울시립미술관 서소문본관
11,미술관이 된 구벨기에영사관,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2018%2F&FILE_NM=20181105131220_248476f547224d6ca300e7cea60283d2_f0359da939e54ab6ad74d77eac136c4e,서울의 남단인 관악구 남현동에 위치한 남서울미술관은 서울시립미술관의 분관으로 건축물이 사적으로 지정된 문화재인 구벨기에영사관입니다 백여 년이 넘는 유구한 역사와 탁월한 건축미를 지닌 구벨기에영사관은 건축물 자체만으로도 미술품으로서의 가치를 지니고 있습니다 이를 기념하기 위해 서울시립미술관은 미술관이 된 구벨기에영사관 전을 남서울미술관 건축아카이브 상설전시로 마련했습니다 본 전시는 구벨기에영사관 건립 주년을 기념하기 위해 년에 마련된 근현대사 프로젝트 미술관이 된 구벨기에영사관 전의 역사와 건축 부분을 재구성한 것입니다 이번 상설전은 년에 진행된 기획전시의 성공적 성과를 잇고 건축물에 대한 관람객의 지속적인 높은 관심에 부응하고자 준비되었습니다 이번 상설전시를 위해 근대건축사가인 안창모교수가 년 기획전시의 건축부분 초청큐레이터에 이어 서울시립미술관과 공동기획으로 참여했습니다 전시공간디자인은 기존 전시의 전시디자인을 맡아주신 원오원아키텍트와 원오원팩토리의 디자인을 그대로 유지하면서 공간에 맞게 리뉴얼했습니다 이번 전시는 개의 공간을 사용한 기존 전시와는 달리 개의 전시실로 구성했습니다 그리고 이에 맞게 각 전시실은 시기로는 과거와 현재로 구분이 되며 내용은 벨기에영사관의 역사와 남서울미술관의 건축으로 구성됩니다 과거는 대한제국이 벨기에와 수교를 하는 시점부터 남현동으로 이축하는 전후의 내용이 담긴 흑백 사진 자료로 구성됩니다 현재는 미술관의 건축적 미를 보여주는 구성으로 원색의 사진과 인터뷰영상을 감상할 수 있습니다 특히 전시장에는 이축공사 이후 미술관에 남겨져 있던 건축자재인 석고 기둥 일부와 타일들을 함께 전시했습니다 본 상설전시가 남서울미술관이 미술관이면서도 시민들이 즐겨찾는 자랑스러운 문화유산으로 거듭날 수 있는 토대가 되기를 기대합니다,서울시립 남서울미술관,2016-01-01,2016-01-01,서울시립 남서울미술관
12,야외조각전시 - 서소문본관,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220111020422_26f91fd73c0a4f18b176d27eb3011891_e18fa7422611410b87e04123fb592793,,서울시립미술관 서소문본관,2016-01-01,2016-01-01,서울시립미술관 서소문본관
13,야외조각전시 - 북서울미술관,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220111020514_7d9f51470b0f470ababb9db2c9ccb2ad_66dc841ad1a3401c927528ba397868a5,,서울시립 북서울미술관,2016-01-01,2016-01-01,서울시립 북서울미술관
14,서울시 여성가족재단 SeMA 컬렉션 라운지 4호,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220531211412_65db3e75c971433199b1412f05f0ff41_876eeff4e4064ca3a2b8218bd9ec7edd,컬렉션 라운지는 미술문화 저변 확대를 위해 서울시립미술관에서 추진하는 미술소통 프로젝트 사업의 하나입니다 이를 통해 서울시 전역에 미술관의 소장 작품을 소개하고 관람객과 소통하고자 합니다 서울시여성가족재단 성평등도서관 컬렉션 라운지의 여덟 번째 전시에서는 여성 그리고 책과 꽃을 주제로 삶과 현실 관계와 소통에 관해 이야기하고 있는 세 여성 작가들의 작품을 감상하실 수 있습니다,서울시여성가족재단,2016-01-01,2016-01-01,서울시여성가족재단
15,서울시청 신청사 SeMA 컬렉션 라운지 2호,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220512104756_382f09b36ee748ffb1660405fd1655f0_3c333bb66e734c11a8505db2530bde29,컬렉션 라운지는 서울시 산하 기관의 공간에 서울시립미술관 소장작품으로 기획한 전시가 상설운영되는 미술소통 프로젝트 사업의 하나입니다 이를 통해 시민들에게 보다 더 확장된 미술 감상의 기회와 경험을 제공하고자 합니다 서울시 신청사 컬렉션 라운지의 여덟번째 전시에서는 구름의 화가 강운의 회화 작품과 새창열림 황규태 의 한강 콜라주 사진 작업을 감상하실 수 있습니다,서울시청 신청사,2016-01-01,2016-01-01,서울시청 신청사
16,서울시 인재개발원 SeMA 컬렉션 라운지 3호,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2020%2F&FILE_NM=20200909150631_384cd2792d9f4e7fb41b4a9b408372ca_93da245ee0b34868bdba409a5fdc8314,서울시립미술관의 미술소통 프로젝트의 하나로 추친되어온 컬렉션 라운지는 서울시 산하 기관에 라운지를 개설하고 미술관의 소장품 중 해당 공간에 적합한 작품을 전시하여 보다 가까이에서 대중들이 작품을 감상할 수 있는 기회를 제공 서울시 전역의 미술관화에 기여하고자 진행하는 사업이다,서울시 인재개발원,2016-01-01,2016-01-01,서울시 인재개발원
17,야외조각전시 - 난지미술창작스튜디오,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220111020450_ae69d32a216f4a4a9b54485fee1b7d3a_f065183d443a46d484582f4bd861bc37,,서울시립 난지미술창작스튜디오,2016-01-01,2016-01-01,서울시립 난지미술창작스튜디오
18,서울연구원 SeMA 컬렉션 라운지 1호,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220610161631_7ab523c917104577b84a622e65e0074e_8bf169b1980040bda58214ba5d7f3970,컬렉션 라운지는 미술문화 저변 확대를 위해 서울시 산하 기관의 공간에 서울시립미술관 소장작품으로 기획한 전시가 상설운영되는 미술소통 프로젝트 사업의 하나입니다 서울연구원에서 선보이는 컬렉션 라운지 다섯번째 전시에서는 일상의 사물을 사진으로 탐구하며 시각 그 너머 영역으로 감각이 확장될 수 있도록 유도하는 새창열림 김우영 과 새창열림 전명은 작가의 사진을 관람하실 수 있습니다,서울연구원,2016-01-01,2016-01-01,서울연구원
19,[신진미술인 전시지원 프로그램] 송아리 개인전 《차가운 녹색 기지》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220808140708_ac4daf53333f416bbdaa31b2f9e65543_bc558575964b46189a421114c323170e,차가운 녹색 기지 는 심해를 배경으로 인간과 비인간 존재들의 신체를 탐구하는 전시입니다 송아리 작가는 변이 신체 에 관한 사유와 경험을 새창열림 퍼포먼스 적 조각 으로 실천하고 주로 투명한 재료들을 물질 기호로 사용하여 반 순수성을 은유해 왔습니다 변이 신체 는 인간과 비인간이 모두 신체를 가지고 있다는 전제하에 다양한 지식 체계와 실천 속에서 여러 존재와 기호를 획득하며 변화하는 신체를 의미합니다 본 전시는 깊은 바닷속에 서식하는 식물을 작가적 상상으로 직조한 조각과 그러한 생명체의 움직임을 표현한 퍼포먼스로 구성되었습니다 벙커에 뿌리내린 종의 식물 조각들과 미술 기반의 작가 현대무용 기반의 무용수는 각자의 신체를 매개로 타자와 연계하여 합성 대체를 거듭합니다 차가운 녹색 동물 은 벽돌 모양의 틀에 작가가 직접 채취한 해수를 넣고 얼린 얼음을 투명한 테이프로 감아 만든 조각입니다 재료의 주를 이루는 해수가 녹아서 빠져나가면 얼음으로 단단히 가둬져 있던 사각형의 거푸집에는 부유물 미생물 소금 입자 물의 자국과 같은 수많은 흔적이 남게 됩니다 차가운 녹색 식물 은 생존을 위해 치열하게 움직이면서 강한 본능을 가지고 행동하는 식물의 역동성을 확대하여 보여주는 퍼포먼스 작업입니다 두 명의 퍼포머들은 해초와 같이 어두운 녹색빛을 띤 입을 수 있는 조각 을 착용하여 심해 식물들의 움직임을 모방합니다 이들은 조각으로 움직이며 잠시 정체만 가능한 채 재구성되고 확장되며 전시장을 유영합니다 이러한 유영은 인간과 자연 사이 기계와 유기체 사이 물질과 비물질 사이 순종과 잡종 사이 등 이항 대립의 접촉면을 고찰하여 각각의 생존 방식을 체화하는 과정입니다 차가운 녹색 기지 에서 식물로 변모한 변이 신체 는 다양한 지식 체계와 실천 속에서 여러 존재와 기호를 획득하며 시간의 규칙이 적용되지 않는 무수한 겹의 세계를 보여줍니다 전시연계프로그램 송아리 작가와 이민진 무용수가 함께하는 퍼포먼스 차가운 녹색 식물 은 매주 토요일 일요일 오후 시 진행됩니다 퍼포먼스는 분간 진행되며 사전 예약하여 관람할 수 있습니다 예약문의 사전 예약하러 가기 클릭 월 일 토 오후 시 월 일 일 오후 시 월 일 토 오후 시 월 일 일 오후 시 월 일 토 오후 시 월 일 일 오후 시,SeMA 벙커,2022-08-17,2022-08-17,SeMA 벙커
20,[신진미술인 전시지원 프로그램] 김신애 개인전 《로맨틱 스토리지》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220728101653_6edc18ae36754eddbe081cc3b3ddc9ea_1d16ce68cf984172911746bdac05ce93,로맨틱 스토리지 는 이전 질병 관리본부의 시약 창고로 사용되었던 창고를 파편화된 정보의 순간적 저장 장소로 해석하는 공간 설치 전시입니다 김신애 작가는 무수한 형태로 분산되는 정보의 형태를 갖춰가는 장소로 창고를 다루며 다층적인 설치를 시도합니다 창고는 가로세로 그리고 높이 정보가 기록된 구조물들이 수직으로 서 있는 형태로 구성되어 있습니다 작가는 이 공간에 이진법으로 변화된 정보들을 구조물로 설치하여 관람객의 시선을 교란하면서도 이끕니다 다양한 방향으로 설치된 작품들은 공간의 요소들과 관계를 맺으면서 때로는 선반의 가로축과 연결되기도 하고 때로는 세로축과 연결되기도 하며 천장에서 떨어지는 빛과 연결되거나 천장의 구조물에 이어지면서 다양한 장면을 연출해냅니다 특히 구조물의 한 단면을 여러 시점으로 바라볼 수 있도록 구성된 설치 작품은 관람객의 능동적 개입을 유도합니다 디지털 드로잉과 그것을 올려놓은 선반 그리고 공간에 다가가 작품이 전달하는 메시지를 체험하도록 합니다 로맨틱 스토리지 에서 작품과 공간이 부대끼며 만들어내는 감각적인 관계는 관람객의 시선이 멈추는 곳 그리고 시선의 이동을 따라 새로운 형태를 내보입니다,SeMA 창고,2022-08-03,2022-08-03,SeMA 창고
